Thread count	glib	stdev	hoard	stdev	tcmalloc	stdev	tcmalloc-edited	stdev	scalloc	stdev
1	0.62832	0.00012352687516848152	0.6284301	7.203463673046123e-05	0.6282289	0.00011679464409332767	0.6282712	0.0001418722429981762	0.6283141000000001	9.58661682880006e-05
2	0.3147919	0.00010502534085744946	0.3148875	0.00010391690056107878	2.6062469999999998	0.19397054255450466	0.3147432	0.00015646710694441836	0.3151595	0.0012142642262337766
3	0.22287089999999998	0.018689757048834108	0.2168931	0.0017189146737274512	3.1415499999999996	0.3003295024542951	0.2155139	0.00016765801833229047	0.2155725	8.348153488446598e-05
4	0.2051507	0.08327885473656163	0.2704108	0.11035622965530008	3.02742	0.4563526028558765	0.1865712	0.06616357055694957	0.2501082	0.10744606530906564
5	0.2858626	0.015493564486227466	0.29558490000000004	0.015286651238907767	2.9665109999999997	0.14189930470818618	0.3001429	0.022078682430747034	0.2730336	0.027352986841578306
6	0.2536053	0.0004934270293906987	0.2510982	0.006625654781898075	2.813727	0.18549988200355633	0.2526069	0.006135218993646434	0.253359	0.0005311268942331766
7	0.22043859999999998	0.0006377539058637342	0.2214969	0.0034538970083724868	2.579836	0.14056716142510353	0.22011440000000002	0.00010913722249229695	0.22019130000000003	0.001102168070466373
8	0.1993221	0.011077835793952618	0.1959343	0.0009402362646342365	2.4173940000000003	0.11095159587255457	0.1956353	0.0010310642883286489	0.1976736	0.0030334503713684785
