Thread count	glib	stdev	hoard	stdev	tcmalloc	stdev	tcmalloc-edited	stdev	scalloc	stdev
1	0.3418441	0.0001799354513892883	0.341748	0.00010684048338007796	0.3417156	6.653186371122487e-05	0.3417411	8.770841844809476e-05	0.34233579999999997	0.0001028319016647986
2	0.1755881	4.239614762373556e-05	0.17560389999999998	6.08430585833548e-05	1.2489259000000001	0.16390111610795494	0.196489	0.06601686854635462	0.2186425	0.08931690639546108
3	0.12039029999999999	5.1925266810420933e-05	0.12038040000000001	2.5056380868398484e-05	1.423774	0.1268771280675389	0.1203554	5.392216612859894e-05	0.12143999999999999	0.00011396783171872132
4	0.1566724	0.054846502704669634	0.1452051	0.05505437580035457	1.249221	0.15789503464503105	0.1455402	0.05553073704375102	0.1994267	0.0010886167624814325
5	0.1611344	0.0008866008998165693	0.1619681	0.001956134535818591	1.3751570000000002	0.11532944965041089	0.1609203	0.0012346043945779162	0.1635022	0.0022182192958417036
6	0.1365812	0.0009805495964565493	0.1370442	0.001752651502406823	1.274401	0.1272999680937378	0.140237	0.010700274658987858	0.1384313	0.0024196215062140085
7	0.11870209999999999	0.0010133505974406552	0.11990130000000002	0.003363712038474424	1.154156	0.0782626573646575	0.1197892	0.003234806392970068	0.12037990000000001	0.002751400590810273
8	0.1054003	0.0005170314948498459	0.10540730000000001	0.0008743776262767315	1.0531121	0.07470312535548813	0.10875220000000001	0.003634786156020736	0.1086393	0.003184155672143631
