Thread count	glib	stdev	hoard	stdev	tcmalloc	stdev	tcmalloc-edited	stdev	scalloc	stdev
1	5.9377448	0.0023014757970580804	5.9348447	0.005956558981492495	5.9385366	0.001934370997393044	5.9391964999999995	0.001637790059127788	5.9389612	0.002417301194858954
2	3.0506640999999997	0.0009349215593953788	6.8783626	0.7225127001044802	3.7109685999999997	1.386326765044807	4.3673027	1.6996473974728503	3.7092257	1.3878526859577032
3	2.3090961	0.6930091836615234	9.8280373	0.6138127759605982	2.0964152	0.014988954902416175	2.0910685	0.0034749353391266124	2.0894725999999997	0.0008300035073552682
4	1.7757128000000002	0.5192209444786381	7.850325	0.9237843296940159	3.0003786999999997	0.7661210151568093	2.761743	0.7930929639794932	3.0901138	0.5192929255499036
5	2.5944848	0.13729259632931573	5.798557000000001	0.9676795740252958	2.5551304999999997	0.17978824828005618	2.3891376	0.2506238986308635	2.5862766	0.13189661165827324
6	2.2289878	0.0009530919041612738	6.1995285	0.5693085361300145	2.2303415	0.003324478079338219	2.2330058999999998	0.006337116930346914	2.2316626	0.0039463484725333715
7	1.9814754	0.13183041696243283	5.2829109	0.5608459792429548	1.9379334	0.000948571229680566	1.9399609999999998	0.0025983458413211574	1.9397545999999999	0.001114290925506769
8	1.7212891	0.0009975824610860956	5.558581500000001	0.34031005308729545	1.7256097000000001	0.005194813354576767	1.7272488	0.007138818853439413	1.7232542	0.0018003670489961554
